date_key,date,year,quarter,quarter_label,month_num,month_name,month_label,month_sort_key,day,day_of_week_num,day_name,is_weekend
20120406,2012-04-06,2012,2,Q2 2012,4,April,Apr 2012,201204,6,4,Friday,False
20120407,2012-04-07,2012,2,Q2 2012,4,April,Apr 2012,201204,7,5,Saturday,True
20120408,2012-04-08,2012,2,Q2 2012,4,April,Apr 2012,201204,8,6,Sunday,True
20120409,2012-04-09,2012,2,Q2 2012,4,April,Apr 2012,201204,9,0,Monday,False
20120410,2012-04-10,2012,2,Q2 2012,4,April,Apr 2012,201204,10,1,Tuesday,False
20120411,2012-04-11,2012,2,Q2 2012,4,April,Apr 2012,201204,11,2,Wednesday,False
20120412,2012-04-12,2012,2,Q2 2012,4,April,Apr 2012,201204,12,3,Thursday,False
20120413,2012-04-13,2012,2,Q2 2012,4,April,Apr 2012,201204,13,4,Friday,False
20120414,2012-04-14,2012,2,Q2 2012,4,April,Apr 2012,201204,14,5,Saturday,True
20120415,2012-04-15,2012,2,Q2 2012,4,April,Apr 2012,201204,15,6,Sunday,True
20120416,2012-04-16,2012,2,Q2 2012,4,April,Apr 2012,201204,16,0,Monday,False
20120417,2012-04-17,2012,2,Q2 2012,4,April,Apr 2012,201204,17,1,Tuesday,False
20120418,2012-04-18,2012,2,Q2 2012,4,April,Apr 2012,201204,18,2,Wednesday,False
20120419,2012-04-19,2012,2,Q2 2012,4,April,Apr 2012,201204,19,3,Thursday,False
20120420,2012-04-20,2012,2,Q2 2012,4,April,Apr 2012,201204,20,4,Friday,False
20120421,2012-04-21,2012,2,Q2 2012,4,April,Apr 2012,201204,21,5,Saturday,True
20120422,2012-04-22,2012,2,Q2 2012,4,April,Apr 2012,201204,22,6,Sunday,True
20120423,2012-04-23,2012,2,Q2 2012,4,April,Apr 2012,201204,23,0,Monday,False
20120424,2012-04-24,2012,2,Q2 2012,4,April,Apr 2012,201204,24,1,Tuesday,False
20120425,2012-04-25,2012,2,Q2 2012,4,April,Apr 2012,201204,25,2,Wednesday,False
20120426,2012-04-26,2012,2,Q2 2012,4,April,Apr 2012,201204,26,3,Thursday,False
20120427,2012-04-27,2012,2,Q2 2012,4,April,Apr 2012,201204,27,4,Friday,False
20120428,2012-04-28,2012,2,Q2 2012,4,April,Apr 2012,201204,28,5,Saturday,True
20120429,2012-04-29,2012,2,Q2 2012,4,April,Apr 2012,201204,29,6,Sunday,True
20120430,2012-04-30,2012,2,Q2 2012,4,April,Apr 2012,201204,30,0,Monday,False
20120501,2012-05-01,2012,2,Q2 2012,5,May,May 2012,201205,1,1,Tuesday,False
20120502,2012-05-02,2012,2,Q2 2012,5,May,May 2012,201205,2,2,Wednesday,False
20120503,2012-05-03,2012,2,Q2 2012,5,May,May 2012,201205,3,3,Thursday,False
20120504,2012-05-04,2012,2,Q2 2012,5,May,May 2012,201205,4,4,Friday,False
20120505,2012-05-05,2012,2,Q2 2012,5,May,May 2012,201205,5,5,Saturday,True
20120506,2012-05-06,2012,2,Q2 2012,5,May,May 2012,201205,6,6,Sunday,True
20120507,2012-05-07,2012,2,Q2 2012,5,May,May 2012,201205,7,0,Monday,False
20120508,2012-05-08,2012,2,Q2 2012,5,May,May 2012,201205,8,1,Tuesday,False
20120509,2012-05-09,2012,2,Q2 2012,5,May,May 2012,201205,9,2,Wednesday,False
20120510,2012-05-10,2012,2,Q2 2012,5,May,May 2012,201205,10,3,Thursday,False
20120511,2012-05-11,2012,2,Q2 2012,5,May,May 2012,201205,11,4,Friday,False
20120512,2012-05-12,2012,2,Q2 2012,5,May,May 2012,201205,12,5,Saturday,True
20120513,2012-05-13,2012,2,Q2 2012,5,May,May 2012,201205,13,6,Sunday,True
20120514,2012-05-14,2012,2,Q2 2012,5,May,May 2012,201205,14,0,Monday,False
20120515,2012-05-15,2012,2,Q2 2012,5,May,May 2012,201205,15,1,Tuesday,False
20120516,2012-05-16,2012,2,Q2 2012,5,May,May 2012,201205,16,2,Wednesday,False
20120517,2012-05-17,2012,2,Q2 2012,5,May,May 2012,201205,17,3,Thursday,False
20120518,2012-05-18,2012,2,Q2 2012,5,May,May 2012,201205,18,4,Friday,False
20120519,2012-05-19,2012,2,Q2 2012,5,May,May 2012,201205,19,5,Saturday,True
20120520,2012-05-20,2012,2,Q2 2012,5,May,May 2012,201205,20,6,Sunday,True
20120521,2012-05-21,2012,2,Q2 2012,5,May,May 2012,201205,21,0,Monday,False
20120522,2012-05-22,2012,2,Q2 2012,5,May,May 2012,201205,22,1,Tuesday,False
20120523,2012-05-23,2012,2,Q2 2012,5,May,May 2012,201205,23,2,Wednesday,False
20120524,2012-05-24,2012,2,Q2 2012,5,May,May 2012,201205,24,3,Thursday,False
20120525,2012-05-25,2012,2,Q2 2012,5,May,May 2012,201205,25,4,Friday,False
20120526,2012-05-26,2012,2,Q2 2012,5,May,May 2012,201205,26,5,Saturday,True
20120527,2012-05-27,2012,2,Q2 2012,5,May,May 2012,201205,27,6,Sunday,True
20120528,2012-05-28,2012,2,Q2 2012,5,May,May 2012,201205,28,0,Monday,False
20120529,2012-05-29,2012,2,Q2 2012,5,May,May 2012,201205,29,1,Tuesday,False
20120530,2012-05-30,2012,2,Q2 2012,5,May,May 2012,201205,30,2,Wednesday,False
20120531,2012-05-31,2012,2,Q2 2012,5,May,May 2012,201205,31,3,Thursday,False
20120601,2012-06-01,2012,2,Q2 2012,6,June,Jun 2012,201206,1,4,Friday,False
20120602,2012-06-02,2012,2,Q2 2012,6,June,Jun 2012,201206,2,5,Saturday,True
20120603,2012-06-03,2012,2,Q2 2012,6,June,Jun 2012,201206,3,6,Sunday,True
20120604,2012-06-04,2012,2,Q2 2012,6,June,Jun 2012,201206,4,0,Monday,False
20120605,2012-06-05,2012,2,Q2 2012,6,June,Jun 2012,201206,5,1,Tuesday,False
20120606,2012-06-06,2012,2,Q2 2012,6,June,Jun 2012,201206,6,2,Wednesday,False
20120607,2012-06-07,2012,2,Q2 2012,6,June,Jun 2012,201206,7,3,Thursday,False
20120608,2012-06-08,2012,2,Q2 2012,6,June,Jun 2012,201206,8,4,Friday,False
20120609,2012-06-09,2012,2,Q2 2012,6,June,Jun 2012,201206,9,5,Saturday,True
20120610,2012-06-10,2012,2,Q2 2012,6,June,Jun 2012,201206,10,6,Sunday,True
20120611,2012-06-11,2012,2,Q2 2012,6,June,Jun 2012,201206,11,0,Monday,False
20120612,2012-06-12,2012,2,Q2 2012,6,June,Jun 2012,201206,12,1,Tuesday,False
20120613,2012-06-13,2012,2,Q2 2012,6,June,Jun 2012,201206,13,2,Wednesday,False
20120614,2012-06-14,2012,2,Q2 2012,6,June,Jun 2012,201206,14,3,Thursday,False
20120615,2012-06-15,2012,2,Q2 2012,6,June,Jun 2012,201206,15,4,Friday,False
20120616,2012-06-16,2012,2,Q2 2012,6,June,Jun 2012,201206,16,5,Saturday,True
20120617,2012-06-17,2012,2,Q2 2012,6,June,Jun 2012,201206,17,6,Sunday,True
20120618,2012-06-18,2012,2,Q2 2012,6,June,Jun 2012,201206,18,0,Monday,False
20120619,2012-06-19,2012,2,Q2 2012,6,June,Jun 2012,201206,19,1,Tuesday,False
20120620,2012-06-20,2012,2,Q2 2012,6,June,Jun 2012,201206,20,2,Wednesday,False
20120621,2012-06-21,2012,2,Q2 2012,6,June,Jun 2012,201206,21,3,Thursday,False
20120622,2012-06-22,2012,2,Q2 2012,6,June,Jun 2012,201206,22,4,Friday,False
20120623,2012-06-23,2012,2,Q2 2012,6,June,Jun 2012,201206,23,5,Saturday,True
20120624,2012-06-24,2012,2,Q2 2012,6,June,Jun 2012,201206,24,6,Sunday,True
20120625,2012-06-25,2012,2,Q2 2012,6,June,Jun 2012,201206,25,0,Monday,False
20120626,2012-06-26,2012,2,Q2 2012,6,June,Jun 2012,201206,26,1,Tuesday,False
20120627,2012-06-27,2012,2,Q2 2012,6,June,Jun 2012,201206,27,2,Wednesday,False
20120628,2012-06-28,2012,2,Q2 2012,6,June,Jun 2012,201206,28,3,Thursday,False
20120629,2012-06-29,2012,2,Q2 2012,6,June,Jun 2012,201206,29,4,Friday,False
20120630,2012-06-30,2012,2,Q2 2012,6,June,Jun 2012,201206,30,5,Saturday,True
20120701,2012-07-01,2012,3,Q3 2012,7,July,Jul 2012,201207,1,6,Sunday,True
20120702,2012-07-02,2012,3,Q3 2012,7,July,Jul 2012,201207,2,0,Monday,False
20120703,2012-07-03,2012,3,Q3 2012,7,July,Jul 2012,201207,3,1,Tuesday,False
20120704,2012-07-04,2012,3,Q3 2012,7,July,Jul 2012,201207,4,2,Wednesday,False
20120705,2012-07-05,2012,3,Q3 2012,7,July,Jul 2012,201207,5,3,Thursday,False
20120706,2012-07-06,2012,3,Q3 2012,7,July,Jul 2012,201207,6,4,Friday,False
20120707,2012-07-07,2012,3,Q3 2012,7,July,Jul 2012,201207,7,5,Saturday,True
20120708,2012-07-08,2012,3,Q3 2012,7,July,Jul 2012,201207,8,6,Sunday,True
20120709,2012-07-09,2012,3,Q3 2012,7,July,Jul 2012,201207,9,0,Monday,False
20120710,2012-07-10,2012,3,Q3 2012,7,July,Jul 2012,201207,10,1,Tuesday,False
20120711,2012-07-11,2012,3,Q3 2012,7,July,Jul 2012,201207,11,2,Wednesday,False
20120712,2012-07-12,2012,3,Q3 2012,7,July,Jul 2012,201207,12,3,Thursday,False
20120713,2012-07-13,2012,3,Q3 2012,7,July,Jul 2012,201207,13,4,Friday,False
20120714,2012-07-14,2012,3,Q3 2012,7,July,Jul 2012,201207,14,5,Saturday,True
20120715,2012-07-15,2012,3,Q3 2012,7,July,Jul 2012,201207,15,6,Sunday,True
20120716,2012-07-16,2012,3,Q3 2012,7,July,Jul 2012,201207,16,0,Monday,False
20120717,2012-07-17,2012,3,Q3 2012,7,July,Jul 2012,201207,17,1,Tuesday,False
20120718,2012-07-18,2012,3,Q3 2012,7,July,Jul 2012,201207,18,2,Wednesday,False
20120719,2012-07-19,2012,3,Q3 2012,7,July,Jul 2012,201207,19,3,Thursday,False
20120720,2012-07-20,2012,3,Q3 2012,7,July,Jul 2012,201207,20,4,Friday,False
20120721,2012-07-21,2012,3,Q3 2012,7,July,Jul 2012,201207,21,5,Saturday,True
20120722,2012-07-22,2012,3,Q3 2012,7,July,Jul 2012,201207,22,6,Sunday,True
20120723,2012-07-23,2012,3,Q3 2012,7,July,Jul 2012,201207,23,0,Monday,False
20120724,2012-07-24,2012,3,Q3 2012,7,July,Jul 2012,201207,24,1,Tuesday,False
20120725,2012-07-25,2012,3,Q3 2012,7,July,Jul 2012,201207,25,2,Wednesday,False
20120726,2012-07-26,2012,3,Q3 2012,7,July,Jul 2012,201207,26,3,Thursday,False
20120727,2012-07-27,2012,3,Q3 2012,7,July,Jul 2012,201207,27,4,Friday,False
20120728,2012-07-28,2012,3,Q3 2012,7,July,Jul 2012,201207,28,5,Saturday,True
20120729,2012-07-29,2012,3,Q3 2012,7,July,Jul 2012,201207,29,6,Sunday,True
20120730,2012-07-30,2012,3,Q3 2012,7,July,Jul 2012,201207,30,0,Monday,False
20120731,2012-07-31,2012,3,Q3 2012,7,July,Jul 2012,201207,31,1,Tuesday,False
20120801,2012-08-01,2012,3,Q3 2012,8,August,Aug 2012,201208,1,2,Wednesday,False
20120802,2012-08-02,2012,3,Q3 2012,8,August,Aug 2012,201208,2,3,Thursday,False
20120803,2012-08-03,2012,3,Q3 2012,8,August,Aug 2012,201208,3,4,Friday,False
20120804,2012-08-04,2012,3,Q3 2012,8,August,Aug 2012,201208,4,5,Saturday,True
20120805,2012-08-05,2012,3,Q3 2012,8,August,Aug 2012,201208,5,6,Sunday,True
20120806,2012-08-06,2012,3,Q3 2012,8,August,Aug 2012,201208,6,0,Monday,False
20120807,2012-08-07,2012,3,Q3 2012,8,August,Aug 2012,201208,7,1,Tuesday,False
20120808,2012-08-08,2012,3,Q3 2012,8,August,Aug 2012,201208,8,2,Wednesday,False
20120809,2012-08-09,2012,3,Q3 2012,8,August,Aug 2012,201208,9,3,Thursday,False
20120810,2012-08-10,2012,3,Q3 2012,8,August,Aug 2012,201208,10,4,Friday,False
20120811,2012-08-11,2012,3,Q3 2012,8,August,Aug 2012,201208,11,5,Saturday,True
20120812,2012-08-12,2012,3,Q3 2012,8,August,Aug 2012,201208,12,6,Sunday,True
20120813,2012-08-13,2012,3,Q3 2012,8,August,Aug 2012,201208,13,0,Monday,False
20120814,2012-08-14,2012,3,Q3 2012,8,August,Aug 2012,201208,14,1,Tuesday,False
20120815,2012-08-15,2012,3,Q3 2012,8,August,Aug 2012,201208,15,2,Wednesday,False
20120816,2012-08-16,2012,3,Q3 2012,8,August,Aug 2012,201208,16,3,Thursday,False
20120817,2012-08-17,2012,3,Q3 2012,8,August,Aug 2012,201208,17,4,Friday,False
20120818,2012-08-18,2012,3,Q3 2012,8,August,Aug 2012,201208,18,5,Saturday,True
20120819,2012-08-19,2012,3,Q3 2012,8,August,Aug 2012,201208,19,6,Sunday,True
20120820,2012-08-20,2012,3,Q3 2012,8,August,Aug 2012,201208,20,0,Monday,False
20120821,2012-08-21,2012,3,Q3 2012,8,August,Aug 2012,201208,21,1,Tuesday,False
20120822,2012-08-22,2012,3,Q3 2012,8,August,Aug 2012,201208,22,2,Wednesday,False
20120823,2012-08-23,2012,3,Q3 2012,8,August,Aug 2012,201208,23,3,Thursday,False
20120824,2012-08-24,2012,3,Q3 2012,8,August,Aug 2012,201208,24,4,Friday,False
20120825,2012-08-25,2012,3,Q3 2012,8,August,Aug 2012,201208,25,5,Saturday,True
20120826,2012-08-26,2012,3,Q3 2012,8,August,Aug 2012,201208,26,6,Sunday,True
20120827,2012-08-27,2012,3,Q3 2012,8,August,Aug 2012,201208,27,0,Monday,False
20120828,2012-08-28,2012,3,Q3 2012,8,August,Aug 2012,201208,28,1,Tuesday,False
20120829,2012-08-29,2012,3,Q3 2012,8,August,Aug 2012,201208,29,2,Wednesday,False
20120830,2012-08-30,2012,3,Q3 2012,8,August,Aug 2012,201208,30,3,Thursday,False
20120831,2012-08-31,2012,3,Q3 2012,8,August,Aug 2012,201208,31,4,Friday,False
20120901,2012-09-01,2012,3,Q3 2012,9,September,Sep 2012,201209,1,5,Saturday,True
20120902,2012-09-02,2012,3,Q3 2012,9,September,Sep 2012,201209,2,6,Sunday,True
20120903,2012-09-03,2012,3,Q3 2012,9,September,Sep 2012,201209,3,0,Monday,False
20120904,2012-09-04,2012,3,Q3 2012,9,September,Sep 2012,201209,4,1,Tuesday,False
20120905,2012-09-05,2012,3,Q3 2012,9,September,Sep 2012,201209,5,2,Wednesday,False
20120906,2012-09-06,2012,3,Q3 2012,9,September,Sep 2012,201209,6,3,Thursday,False
20120907,2012-09-07,2012,3,Q3 2012,9,September,Sep 2012,201209,7,4,Friday,False
20120908,2012-09-08,2012,3,Q3 2012,9,September,Sep 2012,201209,8,5,Saturday,True
20120909,2012-09-09,2012,3,Q3 2012,9,September,Sep 2012,201209,9,6,Sunday,True
20120910,2012-09-10,2012,3,Q3 2012,9,September,Sep 2012,201209,10,0,Monday,False
20120911,2012-09-11,2012,3,Q3 2012,9,September,Sep 2012,201209,11,1,Tuesday,False
20120912,2012-09-12,2012,3,Q3 2012,9,September,Sep 2012,201209,12,2,Wednesday,False
20120913,2012-09-13,2012,3,Q3 2012,9,September,Sep 2012,201209,13,3,Thursday,False
20120914,2012-09-14,2012,3,Q3 2012,9,September,Sep 2012,201209,14,4,Friday,False
20120915,2012-09-15,2012,3,Q3 2012,9,September,Sep 2012,201209,15,5,Saturday,True
20120916,2012-09-16,2012,3,Q3 2012,9,September,Sep 2012,201209,16,6,Sunday,True
20120917,2012-09-17,2012,3,Q3 2012,9,September,Sep 2012,201209,17,0,Monday,False
20120918,2012-09-18,2012,3,Q3 2012,9,September,Sep 2012,201209,18,1,Tuesday,False
20120919,2012-09-19,2012,3,Q3 2012,9,September,Sep 2012,201209,19,2,Wednesday,False
20120920,2012-09-20,2012,3,Q3 2012,9,September,Sep 2012,201209,20,3,Thursday,False
20120921,2012-09-21,2012,3,Q3 2012,9,September,Sep 2012,201209,21,4,Friday,False
20120922,2012-09-22,2012,3,Q3 2012,9,September,Sep 2012,201209,22,5,Saturday,True
20120923,2012-09-23,2012,3,Q3 2012,9,September,Sep 2012,201209,23,6,Sunday,True
20120924,2012-09-24,2012,3,Q3 2012,9,September,Sep 2012,201209,24,0,Monday,False
20120925,2012-09-25,2012,3,Q3 2012,9,September,Sep 2012,201209,25,1,Tuesday,False
20120926,2012-09-26,2012,3,Q3 2012,9,September,Sep 2012,201209,26,2,Wednesday,False
20120927,2012-09-27,2012,3,Q3 2012,9,September,Sep 2012,201209,27,3,Thursday,False
20120928,2012-09-28,2012,3,Q3 2012,9,September,Sep 2012,201209,28,4,Friday,False
20120929,2012-09-29,2012,3,Q3 2012,9,September,Sep 2012,201209,29,5,Saturday,True
20120930,2012-09-30,2012,3,Q3 2012,9,September,Sep 2012,201209,30,6,Sunday,True
20121001,2012-10-01,2012,4,Q4 2012,10,October,Oct 2012,201210,1,0,Monday,False
20121002,2012-10-02,2012,4,Q4 2012,10,October,Oct 2012,201210,2,1,Tuesday,False
20121003,2012-10-03,2012,4,Q4 2012,10,October,Oct 2012,201210,3,2,Wednesday,False
20121004,2012-10-04,2012,4,Q4 2012,10,October,Oct 2012,201210,4,3,Thursday,False
20121005,2012-10-05,2012,4,Q4 2012,10,October,Oct 2012,201210,5,4,Friday,False
20121006,2012-10-06,2012,4,Q4 2012,10,October,Oct 2012,201210,6,5,Saturday,True
20121007,2012-10-07,2012,4,Q4 2012,10,October,Oct 2012,201210,7,6,Sunday,True
20121008,2012-10-08,2012,4,Q4 2012,10,October,Oct 2012,201210,8,0,Monday,False
20121009,2012-10-09,2012,4,Q4 2012,10,October,Oct 2012,201210,9,1,Tuesday,False
20121010,2012-10-10,2012,4,Q4 2012,10,October,Oct 2012,201210,10,2,Wednesday,False
20121011,2012-10-11,2012,4,Q4 2012,10,October,Oct 2012,201210,11,3,Thursday,False
20121012,2012-10-12,2012,4,Q4 2012,10,October,Oct 2012,201210,12,4,Friday,False
20121013,2012-10-13,2012,4,Q4 2012,10,October,Oct 2012,201210,13,5,Saturday,True
20121014,2012-10-14,2012,4,Q4 2012,10,October,Oct 2012,201210,14,6,Sunday,True
20121015,2012-10-15,2012,4,Q4 2012,10,October,Oct 2012,201210,15,0,Monday,False
20121016,2012-10-16,2012,4,Q4 2012,10,October,Oct 2012,201210,16,1,Tuesday,False
20121017,2012-10-17,2012,4,Q4 2012,10,October,Oct 2012,201210,17,2,Wednesday,False
20121018,2012-10-18,2012,4,Q4 2012,10,October,Oct 2012,201210,18,3,Thursday,False
20121019,2012-10-19,2012,4,Q4 2012,10,October,Oct 2012,201210,19,4,Friday,False
20121020,2012-10-20,2012,4,Q4 2012,10,October,Oct 2012,201210,20,5,Saturday,True
20121021,2012-10-21,2012,4,Q4 2012,10,October,Oct 2012,201210,21,6,Sunday,True
20121022,2012-10-22,2012,4,Q4 2012,10,October,Oct 2012,201210,22,0,Monday,False
20121023,2012-10-23,2012,4,Q4 2012,10,October,Oct 2012,201210,23,1,Tuesday,False
20121024,2012-10-24,2012,4,Q4 2012,10,October,Oct 2012,201210,24,2,Wednesday,False
20121025,2012-10-25,2012,4,Q4 2012,10,October,Oct 2012,201210,25,3,Thursday,False
20121026,2012-10-26,2012,4,Q4 2012,10,October,Oct 2012,201210,26,4,Friday,False
20121027,2012-10-27,2012,4,Q4 2012,10,October,Oct 2012,201210,27,5,Saturday,True
20121028,2012-10-28,2012,4,Q4 2012,10,October,Oct 2012,201210,28,6,Sunday,True
20121029,2012-10-29,2012,4,Q4 2012,10,October,Oct 2012,201210,29,0,Monday,False
20121030,2012-10-30,2012,4,Q4 2012,10,October,Oct 2012,201210,30,1,Tuesday,False
20121031,2012-10-31,2012,4,Q4 2012,10,October,Oct 2012,201210,31,2,Wednesday,False
20121101,2012-11-01,2012,4,Q4 2012,11,November,Nov 2012,201211,1,3,Thursday,False
20121102,2012-11-02,2012,4,Q4 2012,11,November,Nov 2012,201211,2,4,Friday,False
20121103,2012-11-03,2012,4,Q4 2012,11,November,Nov 2012,201211,3,5,Saturday,True
20121104,2012-11-04,2012,4,Q4 2012,11,November,Nov 2012,201211,4,6,Sunday,True
20121105,2012-11-05,2012,4,Q4 2012,11,November,Nov 2012,201211,5,0,Monday,False
20121106,2012-11-06,2012,4,Q4 2012,11,November,Nov 2012,201211,6,1,Tuesday,False
20121107,2012-11-07,2012,4,Q4 2012,11,November,Nov 2012,201211,7,2,Wednesday,False
20121108,2012-11-08,2012,4,Q4 2012,11,November,Nov 2012,201211,8,3,Thursday,False
20121109,2012-11-09,2012,4,Q4 2012,11,November,Nov 2012,201211,9,4,Friday,False
20121110,2012-11-10,2012,4,Q4 2012,11,November,Nov 2012,201211,10,5,Saturday,True
20121111,2012-11-11,2012,4,Q4 2012,11,November,Nov 2012,201211,11,6,Sunday,True
20121112,2012-11-12,2012,4,Q4 2012,11,November,Nov 2012,201211,12,0,Monday,False
20121113,2012-11-13,2012,4,Q4 2012,11,November,Nov 2012,201211,13,1,Tuesday,False
20121114,2012-11-14,2012,4,Q4 2012,11,November,Nov 2012,201211,14,2,Wednesday,False
20121115,2012-11-15,2012,4,Q4 2012,11,November,Nov 2012,201211,15,3,Thursday,False
20121116,2012-11-16,2012,4,Q4 2012,11,November,Nov 2012,201211,16,4,Friday,False
20121117,2012-11-17,2012,4,Q4 2012,11,November,Nov 2012,201211,17,5,Saturday,True
20121118,2012-11-18,2012,4,Q4 2012,11,November,Nov 2012,201211,18,6,Sunday,True
20121119,2012-11-19,2012,4,Q4 2012,11,November,Nov 2012,201211,19,0,Monday,False
20121120,2012-11-20,2012,4,Q4 2012,11,November,Nov 2012,201211,20,1,Tuesday,False
20121121,2012-11-21,2012,4,Q4 2012,11,November,Nov 2012,201211,21,2,Wednesday,False
20121122,2012-11-22,2012,4,Q4 2012,11,November,Nov 2012,201211,22,3,Thursday,False
20121123,2012-11-23,2012,4,Q4 2012,11,November,Nov 2012,201211,23,4,Friday,False
20121124,2012-11-24,2012,4,Q4 2012,11,November,Nov 2012,201211,24,5,Saturday,True
20121125,2012-11-25,2012,4,Q4 2012,11,November,Nov 2012,201211,25,6,Sunday,True
20121126,2012-11-26,2012,4,Q4 2012,11,November,Nov 2012,201211,26,0,Monday,False
20121127,2012-11-27,2012,4,Q4 2012,11,November,Nov 2012,201211,27,1,Tuesday,False
20121128,2012-11-28,2012,4,Q4 2012,11,November,Nov 2012,201211,28,2,Wednesday,False
20121129,2012-11-29,2012,4,Q4 2012,11,November,Nov 2012,201211,29,3,Thursday,False
20121130,2012-11-30,2012,4,Q4 2012,11,November,Nov 2012,201211,30,4,Friday,False
20121201,2012-12-01,2012,4,Q4 2012,12,December,Dec 2012,201212,1,5,Saturday,True
20121202,2012-12-02,2012,4,Q4 2012,12,December,Dec 2012,201212,2,6,Sunday,True
20121203,2012-12-03,2012,4,Q4 2012,12,December,Dec 2012,201212,3,0,Monday,False
20121204,2012-12-04,2012,4,Q4 2012,12,December,Dec 2012,201212,4,1,Tuesday,False
20121205,2012-12-05,2012,4,Q4 2012,12,December,Dec 2012,201212,5,2,Wednesday,False
20121206,2012-12-06,2012,4,Q4 2012,12,December,Dec 2012,201212,6,3,Thursday,False
20121207,2012-12-07,2012,4,Q4 2012,12,December,Dec 2012,201212,7,4,Friday,False
20121208,2012-12-08,2012,4,Q4 2012,12,December,Dec 2012,201212,8,5,Saturday,True
20121209,2012-12-09,2012,4,Q4 2012,12,December,Dec 2012,201212,9,6,Sunday,True
20121210,2012-12-10,2012,4,Q4 2012,12,December,Dec 2012,201212,10,0,Monday,False
20121211,2012-12-11,2012,4,Q4 2012,12,December,Dec 2012,201212,11,1,Tuesday,False
20121212,2012-12-12,2012,4,Q4 2012,12,December,Dec 2012,201212,12,2,Wednesday,False
20121213,2012-12-13,2012,4,Q4 2012,12,December,Dec 2012,201212,13,3,Thursday,False
20121214,2012-12-14,2012,4,Q4 2012,12,December,Dec 2012,201212,14,4,Friday,False
20121215,2012-12-15,2012,4,Q4 2012,12,December,Dec 2012,201212,15,5,Saturday,True
20121216,2012-12-16,2012,4,Q4 2012,12,December,Dec 2012,201212,16,6,Sunday,True
20121217,2012-12-17,2012,4,Q4 2012,12,December,Dec 2012,201212,17,0,Monday,False
20121218,2012-12-18,2012,4,Q4 2012,12,December,Dec 2012,201212,18,1,Tuesday,False
20121219,2012-12-19,2012,4,Q4 2012,12,December,Dec 2012,201212,19,2,Wednesday,False
20121220,2012-12-20,2012,4,Q4 2012,12,December,Dec 2012,201212,20,3,Thursday,False
20121221,2012-12-21,2012,4,Q4 2012,12,December,Dec 2012,201212,21,4,Friday,False
20121222,2012-12-22,2012,4,Q4 2012,12,December,Dec 2012,201212,22,5,Saturday,True
20121223,2012-12-23,2012,4,Q4 2012,12,December,Dec 2012,201212,23,6,Sunday,True
20121224,2012-12-24,2012,4,Q4 2012,12,December,Dec 2012,201212,24,0,Monday,False
20121225,2012-12-25,2012,4,Q4 2012,12,December,Dec 2012,201212,25,1,Tuesday,False
20121226,2012-12-26,2012,4,Q4 2012,12,December,Dec 2012,201212,26,2,Wednesday,False
20121227,2012-12-27,2012,4,Q4 2012,12,December,Dec 2012,201212,27,3,Thursday,False
20121228,2012-12-28,2012,4,Q4 2012,12,December,Dec 2012,201212,28,4,Friday,False
20121229,2012-12-29,2012,4,Q4 2012,12,December,Dec 2012,201212,29,5,Saturday,True
20121230,2012-12-30,2012,4,Q4 2012,12,December,Dec 2012,201212,30,6,Sunday,True
